"bill_city","mon_data_city","mon_sms_city","mon_voice_city","serv_tick_m1to6_city","serv_tick_m7to8_city","data_roam_city","long_d_min_city","long_d_spend_city","tot_pay_city"
"Enderby",5.43934945781913,479.101672348272,224.446593344832,1.12949843895622,1.13086252435235,2.69096181727946,35.198724224465,1.12504994448783,60.0701331375162
"Golden",6.01366057241947,64.3364585024257,225.321457781863,0.661701601045206,0.681694091604182,2.24449836183339,39.3261570564937,1.57286226399891,63.3481116421683
"Revelstoke",4.43573568155389,292.706242496577,179.219403486509,0.222443132475019,0.223279380815059,1.62927810824476,38.9786030026153,2.1371314502232,60.9238597050517
"Salmon Arm",3.6487939645442,608.042710943136,184.216002248132,0.847099872818217,0.848580891606398,1.93558536958881,36.1324493947905,1.11719833865483,61.9303568871105
"Williams Lake",4.66597928918028,300.999333264687,195.252413032117,0.588691820437089,0.606077750035653,2.04568973300047,38.3897440123837,1.689244607356,65.3112320767802
"Quesnel",4.27166526626225,137.90818952504,171.821276320842,0.333969554211944,0.341831144901274,1.40147833083756,39.5295254618395,2.18836940768183,61.8688456091815
"Port McNeill",4.7598939335964,755.37592683789,226.297326891167,0.973224313044921,0.987994434041062,1.0057455401402,38.8438002462499,1.93959327912583,62.1068823787365
"Prince Rupert",4.34879626672946,823.177610944229,211.190742197348,0.230978297814727,0.231347355791368,1.8918399901595,36.4824683777988,1.66944138186946,63.7582676175688
"Terrace",3.75108272079624,85.1106365455774,201.40490557014,1.04960986068472,1.05183431445155,1.0971464398317,35.5738814081997,1.93452668682598,62.8037394305662
"Smithers",4.1280310375179,562.804888434302,184.204997304075,0.72420471329242,0.727068277415819,2.20727813383564,35.9415281179827,1.30394668403529,61.6853059214877
"Prince George",4.13015503699281,417.676443440219,211.237736199092,1.06789328465238,1.09352021835618,1.90250246785581,37.019813345978,2.03811819217315,62.5085666986857
"Dawson Creek",5.55550008969043,333.138408338074,223.758950901725,0.43793158843182,0.46426193558485,2.69125138979871,35.5953875347041,1.46808268778529,62.4454390543476
"Fort St. John",5.67261925900114,571.801984171239,200.678060035199,0.26404564762488,0.266300990730955,2.89078987506218,39.4857259199489,2.05179991209658,64.8998319176898
